anchor,host_name,IP,avg_rtt,min_rtt,max_rtt,location
IN-47,hathway.net,203.190.147.33,1.033178166,1.39048244,1.759340322,Noida
IN-V2-193,hathway.net,203.171.240.1,2.268721361,1.66872469,1.624698212,Dam Dam
IN-47,hathway.net,192.168.0.1,1.107766992,1.32047774,0.722414787,Lucknow
IN-39,metro.in,136.232.208.209,8.343882751,8.743283321,9.034842627,Chennai
IN-33,www.irctc.in,125.17.115.21,3.792099475,2.227497916,5.01801052,Delhi
IN-40,hathway.net,192.168.2.1,0.352042276,0.271662345,0.816280302,Gandhinagar
IN-V2-30,hathway.net,116.119.109.16,4.886234327,4.783323409,5.774401942,Delhi
IN-V2-229,meghalaya.gov.in,192.168.1.1,1.453319934,1.369926916,1.567347344,Sonipat
IN-V2-208,metro.in,192.168.0.1,0.549834376,0.22,0.464828436,Chennai
IN-28,jio.in,203.129.222.145,11.6058676,10.98043899,12.35077604,Chennai
IN-V2-198,metro.in,125.18.215.61,4.46036703,2.827053218,5.046674012,Bangalore
IN-39,sbi.co.in,192.168.5.100,0.752216866,1.081444336,0.779722795,Puducherry
IN-V2-208,metro.in,14.141.123.226,2.791624886,1.364852771,5.086092468,Chennai
IN-V2-134,paytm.in,223.178.56.1,6.431837843,2.896958201,10.97281582,Bengaluru
IN-57,hathway.net,192.168.10.1,0.517330274,1.18916571,0.605597984,Kutabandh
IN-V2-07,meghalaya.gov.in,192.168.37.25,4.927312626,4.699114985,4.636539789,Kolkata
IN-V2-249,108.117.11.94,43.225.27.85,28.73404508,28.85185054,29.34158051,Hyderabad
IN-19,hathway.net,116.119.164.9,26.38152111,19.94948692,32.41097966,Chennai
IN-47,hathway.net,203.190.147.33,1.497517033,1.654662727,1.354887505,Noida
IN-31,airtel.in,192.168.0.2,0.637521672,0.296075498,0.505507789,Coimbatore
IN-V2-249,metro.in,103.176.234.137,3.069150282,2.66695924,3.110890974,Bangalore
IN-57,hathway.net,192.168.10.1,0.585952276,0.850953848,0.947650006,Kutabandh
IN-V2-198,metro.in,192.168.1.1,0.961917377,0.50415311,1.53428498,Bengaluru
IN-V2-249,metro.in,10.100.100.100,0.232,0.291253936,0.800057289,Bengaluru
IN-19,hathway.net,182.79.164.37,14.58374986,14.27233495,15.60522243,Delhi
IN-V2-164,github.com,103.121.26.101,0.745682905,0.647293634,0.584214801,Thiruvathapuram
IN-V2-164,paytm.in,10.219.29.42,3.888158892,3.838484265,4.012011293,Thiruvathapuram
IN-39,startupindia.gov.in,192.168.5.100,0.407844654,0.654941241,1.123715508,Puducherry
IN-12,hathway.net,125.18.52.33,4.1914163,3.69298013,3.634212513,Haldia
IN-V2-51,hathway.net,125.22.133.21,4.018027342,4.396154849,4.54579561,Faridabad
IN-28,uidai.gov.in,59.160.150.5,28.68104409,27.88972231,29.34559453,Ahmedabad
IN-39,paytm.in,192.168.5.100,0.83117751,0.958461443,1.040906954,Puducherry
IN-V2-07,hathway.net,172.16.19.1,3.610599804,3.534838824,3.475546441,Kolkata
IN-V2-30,hathway.net,116.119.109.16,5.743869495,4.895150989,5.173233932,Delhi
IN-V2-51,hathway.net,136.232.27.246,33.00657627,34.16461121,33.59098607,Navi Mumbai
IN-V2-208,metro.in,192.168.0.1,0.336286778,0.250384609,0.95574811,Chennai
IN-39,iisc.ac.in,104.44.11.214,30.54367335,27.78312358,32.23521422,Mumbai
IN-48,hathway.net,136.232.27.246,36.91100009,36.43293533,36.99443421,Navi Mumbai
IN-V2-134,sbi.co.in,122.187.95.101,9.335982586,7.322576601,10.80937052,Bangalore
IN-31,jio.in,14.141.123.226,16.18245967,16.75900301,16.15943102,Chennai
IN-V2-51,hathway.net,125.22.133.21,4.720674255,4.519981705,5.340723518,Faridabad
IN-47,hathway.net,115.113.247.57,2.537033639,2.439966933,3.438456902,Delhi
IN-V2-249,iisc.ac.in,103.176.234.97,2.983952871,2.071452152,2.580282386,Bangalore
IN-48,hathway.net,115.110.210.38,10.80217463,10.59360663,10.83481721,Delhi
IN-V2-249,108.117.11.94,43.225.27.85,28.98613965,28.70336532,28.90842644,Hyderabad
IN-V2-07,meghalaya.gov.in,10.228.8.1,1.66012815,2.729964814,2.784066805,Kolkata
IN-V2-198,github.com,104.44.11.254,25.15260284,24.97511353,25.57854036,Bengaluru
IN-28,metro.in,59.160.150.5,34.20386585,27.25815644,41.41526723,Ahmedabad
IN-V2-134,uidai.gov.in,223.178.56.1,5.610454549,5.746796319,7.450625747,Bangalore
IN-19,www.irctc.in,125.20.143.98,34.34839039,34.4786534,34.84537107,Mumbai
IN-V2-208,google.com,142.251.69.103,25.07618314,24.71468709,24.98299324,Mumbai
IN-57,hathway.net,116.119.72.92,10.3573308,9.089012699,11.15164305,Delhi
IN-2,hathway.net,192.168.29.1,2.195929183,2.234738293,3.111993916,Dumka
IN-V2-208,metro.in,14.141.123.226,2.587832062,1.906335001,4.10546058,Chennai
IN-31,iisc.ac.in,51.10.44.156,19.09463269,19.68424115,19.52723657,Chennai
IN-13,meghalaya.gov.in,122.186.246.13,26.83314255,25.74222296,27.50718747,Sasaram
IN-V2-208,google.com,72.14.212.80,1.113360481,1.299219376,1.34791159,Mountain View
IN-17,www.irctc.in,192.168.2.1,1.048719973,1.147547277,1.59676892,Patna
IN-67,meghalaya.gov.in,192.168.1.1,0.996805038,0.742516901,0.422752136,Imphal
IN-V2-229,hathway.net,203.171.240.1,3.200089098,3.045788719,3.334863474,Dam Dam
IN-12,nesac.gov.in,192.168.10.1,1.369840815,1.405317637,0.541881369,Haldia
IN-V2-30,hathway.net,136.232.27.246,27.91395249,27.37423403,29.82562551,Navi Mumbai
IN-V2-249,108.117.11.94,154.206.27.249,4.715849461,3.777944207,6.091880182,Delhi
IN-28,sbi.co.in,192.168.0.1,0.998638621,0.386777558,1.801712818,Chennai
IN-V2-249,sbi.co.in,103.77.109.140,16.50802591,16.35412621,16.62216007,Mumbai
IN-39,sbi.co.in,49.44.187.171,9.443336705,8.426271975,9.160098901,Chennai
IN-28,airtel.in,192.168.0.1,1.077394804,0.919297616,1.255409728,Chennai
IN-V2-164,sbi.co.in,192.168.9.254,0.232,0.22,0.238,Thiruvathapuram
IN-28,jio.in,192.168.0.1,0.44674453,1.026929905,0.238,Chennai
IN-V2-134,airtel.in,122.187.95.97,5.848987819,4.372533294,7.516989243,Bangalore
IN-44,hathway.net,192.168.10.1,1.226903878,0.948560816,0.99859431,Prayagraj
IN-19,hathway.net,125.16.149.129,7.667829622,6.89253289,7.385017008,Ranchi
IN-V2-249,github.com,103.77.108.26,15.39262882,15.61514686,15.38157306,Bengaluru
IN-31,jio.in,14.141.123.226,16.68512016,15.96510803,16.48599883,Chennai
IN-31,airtel.in,116.119.72.22,3.579469766,2.802595112,3.746684162,Delhi
IN-V2-101,www.irctc.in,125.20.136.49,7.939794549,7.158318244,8.113959981,Pune
IN-V2-208,paytm.in,192.168.0.1,0.423037156,0.395551,0.631960767,Chennai
IN-V2-164,jio.in,121.244.53.25,0.902110128,1.156380225,1.267550531,Ernakulam
IN-V2-229,hathway.net,192.168.7.1,0.585858456,0.979811889,0.752035979,Kolkata
IN-67,nesac.gov.in,192.168.1.1,1.22649475,1.213687046,0.593182023,Imphal
IN-57,www.irctc.in,192.168.10.1,0.232,0.294952161,0.599641697,Kutabandh
IN-V2-249,uidai.gov.in,59.144.94.26,5.252465574,5.087071812,4.956487588,Bangalore
IN-V2-134,paytm.in,122.187.95.101,5.337698889,5.199635529,5.498780942,Bengaluru
IN-19,hathway.net,203.129.217.1,1.782347882,1.80531584,1.94608486,Ranchi
IN-V2-30,hathway.net,116.119.109.16,5.288930094,5.492046675,4.50411884,Delhi
IN-V2-229,nesac.gov.in,192.168.7.1,1.365785445,0.586699848,0.238,Kolkata
IN-31,metro.in,203.129.254.17,0.232,0.22,0.672610617,Coimbatore
IN-V2-134,startupindia.gov.in,192.168.1.1,0.488822602,0.768573384,0.708566135,Bengaluru
IN-V2-30,hathway.net,125.20.113.213,5.859949171,5.251552869,6.978466771,Gurgaon
IN-V2-164,airtel.in,182.72.165.153,21.39942483,21.69826676,21.05307831,Bangalore
IN-V2-164,uidai.gov.in,103.121.26.101,0.248949962,0.397993922,0.611914817,Thiruvathapuram
IN-39,jio.in,203.193.135.2,1.768616184,1.764590483,0.88730508,Nagpur
IN-31,sbi.co.in,192.168.0.2,0.963892206,0.667691813,0.514510816,Coimbatore
IN-31,airtel.in,203.129.254.17,0.440023007,1.487760628,0.552355631,Coimbatore
IN-V2-51,hathway.net,136.232.27.246,33.56718181,33.07680383,33.45964513,Navi Mumbai
IN-V2-208,uidai.gov.in,59.160.204.110,7.360157062,5.933646112,7.391730067,Bangalore
IN-V2-249,sbi.co.in,103.176.234.97,3.868617737,2.491428317,4.288375033,Bangalore
IN-V2-198,github.com,10.240.9.208,17.02475542,16.57077026,17.39036274,Bengaluru
IN-28,sbi.co.in,192.168.0.1,0.479987111,0.8235409,1.613810485,Chennai
IN-V2-51,hathway.net,116.119.109.76,5.881350352,4.774864375,6.104903408,Delhi
IN-V2-134,uidai.gov.in,59.144.94.26,6.125039826,4.773034238,6.17476884,Bangalore
IN-57,www.irctc.in,116.119.72.92,6.313691632,5.389166703,8.166368981,Delhi
IN-62,titan.co.in,172.16.16.1,0.232,0.623860855,0.446368102,Bhopal
IN-V2-134,sbi.co.in,192.168.1.1,1.587658022,0.684559755,1.265242409,Bengaluru
IN-28,github.com,203.129.222.145,11.20001649,10.83738046,12.34213512,Chennai
IN-62,hathway.net,172.16.16.1,0.232,0.724007167,0.238,Bhopal
IN-28,jio.in,14.141.123.226,25.41192261,25.49377538,26.69074204,Chennai
IN-V2-249,paytm.in,103.176.234.137,3.299439192,2.905366698,2.736170998,Bengaluru
IN-V2-164,uidai.gov.in,103.121.26.101,0.585566812,0.625068689,0.499236316,Thiruvathapuram
IN-V2-07,meghalaya.gov.in,172.16.19.5,4.374895022,4.472104235,4.599068692,Kolkata
IN-31,airtel.in,116.119.72.22,2.739367755,2.924775997,2.785798067,Delhi
IN-V2-208,sbi.co.in,192.168.0.1,0.402770927,0.850220583,0.584610716,Chennai
IN-19,www.irctc.in,192.168.0.1,1.211961271,0.859479802,1.230574312,Ranchi
IN-28,metro.in,59.160.150.5,34.95405175,28.55305874,40.95916948,Ahmedabad
IN-31,airtel.in,116.119.72.22,4.372574873,3.38664927,3.225002001,Delhi
IN-31,iisc.ac.in,13.71.49.222,28.62193012,28.72559534,28.76722387,Pune
IN-13,hathway.net,116.119.104.88,28.14386678,27.5784803,28.99684386,Delhi
IN-V2-30,hathway.net,116.119.109.16,5.412091698,5.332189948,5.716297719,Delhi
IN-V2-193,hathway.net,115.112.10.50,2.487760388,2.507604317,2.408839304,Kolkata
IN-V2-249,iisc.ac.in,13.71.49.222,17.06703422,17.40338407,17.41767214,Pune
IN-V2-134,uidai.gov.in,122.187.95.97,5.212934427,4.326558163,4.766846409,Bangalore
IN-V2-139,google.com,116.119.158.147,25.72830687,25.89205919,24.72477343,Hubballi
IN-41,titan.co.in,172.16.4.152,17.49344524,18.08528426,18.06827683,Mumbai
IN-V2-51,hathway.net,125.22.133.21,4.000733507,4.197920801,4.921634818,Faridabad
IN-31,airtel.in,116.119.72.22,3.894832931,3.450154983,3.554722661,Delhi
IN-44,www.irctc.in,192.168.10.1,1.08907562,0.992631204,1.685813328,Prayagraj
IN-V2-208,iisc.ac.in,104.44.22.22,14.8521909,14.99375148,14.73571979,Mumbai
IN-V2-164,github.com,192.168.9.254,0.232,0.22,0.588147692,Thiruvathapuram
IN-V2-51,hathway.net,125.22.133.21,4.965558164,4.499102475,4.624826875,Faridabad
IN-40,hathway.net,136.232.27.246,11.38801552,11.05398372,11.32981621,Navi Mumbai
IN-V2-164,sbi.co.in,121.244.53.25,2.130069052,1.073391858,1.694156116,Ernakulam
IN-19,hathway.net,203.129.217.1,1.414972936,1.410259987,1.842062291,Ranchi
IN-2,hathway.net,192.168.29.1,2.179913661,1.786179417,2.969051339,Dumka
IN-V2-198,metro.in,192.168.1.1,0.650622216,0.976683365,0.602063105,Bengaluru
IN-57,hathway.net,116.119.72.92,10.09037515,9.566669732,11.19428886,Delhi
IN-19,hathway.net,125.16.149.129,6.986400472,6.89661742,7.469574743,Ranchi
IN-47,hathway.net,115.110.210.38,23.54761129,17.7986004,29.06079855,Delhi
IN-V2-134,uidai.gov.in,192.168.1.1,0.648065843,0.652881224,0.872198283,Bengaluru
IN-V2-101,www.irctc.in,192.168.1.1,0.839942428,0.921843511,1.233897122,Pimpri-Chinchwad
IN-V2-30,hathway.net,182.64.8.1,6.009153358,4.924964421,6.24247896,Delhi
IN-V2-164,startupindia.gov.in,192.168.9.254,0.265885546,0.24326795,0.300253036,Thiruvathapuram
IN-V2-229,hathway.net,192.168.7.1,0.637744929,0.594024233,0.699604672,Kolkata
IN-2,hathway.net,136.232.27.246,33.71628049,32.57162667,34.86697701,Navi Mumbai
IN-V2-208,google.com,64.233.174.3,4.359084899,0.615599863,9.267510635,Chennai
IN-47,hathway.net,203.190.147.33,1.717247156,1.87879442,2.054025812,Noida
IN-V2-134,metro.in,223.178.56.1,6.577868229,4.052919199,8.811964893,Bangalore
IN-44,hathway.net,192.168.10.1,1.178548907,1.062146359,0.342712757,Prayagraj
IN-44,hathway.net,116.119.72.48,26.63179453,18.75380073,33.92558403,Delhi
IN-31,airtel.in,192.168.0.2,0.464839341,0.354714985,0.238,Coimbatore
IN-V2-198,metro.in,192.168.1.1,0.232,0.22,0.642920333,Bengaluru
IN-V2-30,hathway.net,182.64.8.1,6.152626064,4.782480727,5.801257703,Delhi
IN-V2-208,google.com,216.239.43.137,1.901982252,2.690790306,2.518523586,Mountain View
IN-44,www.irctc.in,125.18.238.202,26.57832913,23.9438782,29.25805437,Gurugram
IN-19,hathway.net,182.79.164.37,15.19628296,15.01613911,15.76688116,Delhi
IN-V2-164,metro.in,14.141.123.226,22.58715667,21.97168851,21.78173636,Chennai
IN-13,nesac.gov.in,192.168.10.1,0.970185178,0.78268777,0.238,Siliguri
IN-41,titan.co.in,136.232.113.217,6.314587613,6.396876575,6.477273516,Sarkhej
IN-V2-07,meghalaya.gov.in,172.16.19.5,5.13425823,3.426694926,4.829682566,Kolkata
IN-V2-07,nesac.gov.in,192.168.29.1,0.64993399,1.56743181,1.196203052,Kolkata
IN-V2-139,google.com,216.239.48.64,37.67570059,36.60090237,36.5614892,Hubballi
IN-62,hathway.net,172.16.16.1,1.284101913,0.22,1.251808302,Bhopal
IN-V2-164,jio.in,103.121.26.101,0.847269655,0.716391977,0.238,Thiruvathapuram
IN-57,hathway.net,182.72.222.125,10.14593318,10.80077521,10.21648887,Bangalore
IN-V2-51,hathway.net,116.119.109.76,5.705818586,4.963386557,6.488608611,Delhi
IN-V2-07,hathway.net,136.232.27.246,39.22257667,38.75958488,40.4174879,Navi Mumbai
IN-V2-134,airtel.in,192.168.1.1,0.998516187,0.232678176,1.19396714,Bengaluru
IN-31,iisc.ac.in,13.71.49.222,29.01748256,28.71428366,28.74159719,Pune
IN-31,uidai.gov.in,121.241.155.113,1.473582144,1.140209163,1.995868366,Ahmedabad
IN-39,github.com,192.168.5.100,1.05710854,1.16614073,1.126083083,Puducherry
IN-47,hathway.net,192.168.0.1,1.606692109,0.863934559,1.103298729,Lucknow
IN-V2-249,iisc.ac.in,10.100.100.100,0.929984573,1.010057896,0.27332845,Bengaluru
IN-47,hathway.net,192.168.0.1,1.144014005,1.139171603,1.6676946,Lucknow
IN-V2-134,metro.in,223.178.56.1,6.995097542,3.863636805,9.030941528,Bangalore
IN-V2-249,metro.in,10.100.100.100,1.268324263,0.850065231,0.850866228,Bengaluru
IN-57,hathway.net,192.168.10.1,0.766630227,0.760464704,0.286376334,Kutabandh
IN-V2-208,metro.in,180.87.37.33,1.811389888,2.147031853,2.34096673,Chennai
IN-V2-249,108.117.11.94,154.210.186.208,2.264310925,2.706107129,2.220520686,Delhi
IN-V2-164,iisc.ac.in,192.168.9.254,0.232,0.428251719,0.439408113,Thiruvathapuram
IN-40,titan.co.in,219.65.63.245,15.81618611,4.996005177,26.45511333,Ahmedabad
IN-39,airtel.in,192.168.5.100,1.086368102,1.185023437,1.382778025,Puducherry
IN-V2-07,meghalaya.gov.in,115.244.136.22,28.00723601,27.74600063,28.11740601,Sonipat
IN-V2-51,hathway.net,116.119.109.76,5.363781823,5.244836469,5.213880477,Delhi
IN-V2-139,google.com,125.17.254.213,9.61846627,9.427585621,9.16827685,Hubballi
IN-V2-51,hathway.net,49.44.187.164,6.016140741,6.684221323,6.159444565,Chennai
IN-V2-139,google.com,216.239.51.91,21.83089252,21.10233183,21.81693005,Hubballi
IN-62,titan.co.in,172.16.16.1,1.331095441,0.628918264,0.379155392,Bhopal
IN-V2-164,airtel.in,192.168.9.254,0.458730861,0.587970144,0.704386251,Thiruvathapuram
IN-19,hathway.net,116.119.164.9,26.39167487,19.95238412,32.79268972,Chennai
IN-57,hathway.net,192.168.10.1,0.669150118,0.814548358,0.260151853,Kutabandh
IN-V2-249,github.com,103.77.108.26,14.27042581,15.60091967,15.06567492,Bengaluru
IN-V2-198,sbi.co.in,125.18.215.61,4.93783688,4.578979467,5.827102846,Bangalore
IN-39,sbi.co.in,136.232.208.209,8.779466621,9.538607704,9.869013075,Chennai
IN-47,hathway.net,192.168.0.1,0.570700327,0.72666005,0.840527424,Lucknow
IN-V2-51,hathway.net,192.168.1.1,0.557362267,1.201254067,0.876216814,Greater Noida
IN-48,hathway.net,203.193.159.129,1.073538038,1.40364707,1.797507176,Dehradun
IN-47,hathway.net,203.190.147.33,2.122253591,1.993824603,2.00341094,Noida
IN-2,hathway.net,192.168.85.52,9.997187516,9.12772589,10.94752158,Dumka
IN-31,sbi.co.in,192.168.0.2,0.714254508,0.629532858,0.745034369,Coimbatore
IN-2,hathway.net,172.26.104.52,7.709812454,7.707829554,7.999803561,Dumka
IN-V2-208,metro.in,14.141.123.226,2.834840005,1.547212643,5.142313193,Chennai
IN-39,github.com,203.193.135.2,1.619928377,0.459490998,1.280036325,Puducherry
IN-31,iisc.ac.in,116.119.72.22,2.911964299,3.298546077,2.25337113,Delhi
IN-13,hathway.net,116.119.104.88,28.06875606,27.73242752,28.94592417,Delhi
IN-V2-164,jio.in,150.222.14.43,25.34474417,24.2660968,26.34672312,Singapore
IN-28,github.com,203.193.158.20,23.88911319,23.65065745,24.25174806,Chennai
IN-48,hathway.net,14.140.206.25,1.598694089,2.028594513,1.612019512,New Delhi
IN-V2-134,airtel.in,192.168.1.1,0.683156615,0.892480118,1.3552167,Bengaluru
IN-V2-229,hathway.net,115.112.10.50,4.258422489,3.217859498,2.604665944,Kolkata
IN-V2-208,metro.in,192.168.0.1,0.38399851,0.451381853,0.30489627,Chennai
IN-V2-249,108.117.11.94,10.100.100.100,0.746351586,0.234053642,1.771652335,Bengaluru
IN-V2-101,www.irctc.in,125.20.136.49,7.211794048,7.488107762,7.597729828,Pune
IN-12,meghalaya.gov.in,116.119.72.56,6.030108638,6.533301691,6.283989974,Delhi
IN-V2-134,uidai.gov.in,59.144.94.26,5.330234194,5.705324093,6.957201534,Bangalore
IN-V2-193,meghalaya.gov.in,203.199.9.218,26.10713544,25.47164695,25.53509847,Gurgaon
IN-44,hathway.net,61.246.138.73,21.83354358,19.21888081,23.28210586,Allahabad
IN-V2-07,meghalaya.gov.in,115.244.136.22,27.83887334,27.56423372,28.68652155,Sonipat
IN-31,sbi.co.in,192.168.0.2,0.794741802,1.256398915,1.426518584,Coimbatore
IN-V2-164,metro.in,14.141.123.226,22.41783358,21.65110573,22.52268249,Chennai
IN-V2-134,sbi.co.in,182.79.245.225,9.102083656,8.764921139,10.74209936,Chennai
IN-2,meghalaya.gov.in,10.21.248.1,6.042879321,5.058194925,6.894180124,Dumka
IN-57,hathway.net,192.168.10.1,0.317029673,0.353799884,0.238,Kutabandh
IN-31,github.com,116.119.72.22,2.927619505,3.128983917,3.527934576,Coimbatore
IN-V2-164,uidai.gov.in,59.160.204.110,19.96323695,19.94589786,19.30026627,Bangalore
IN-19,hathway.net,192.168.0.1,1.020342164,0.769211243,0.746466735,Ranchi
IN-28,uidai.gov.in,59.160.150.5,28.668362,27.65817801,29.37749003,Ahmedabad
IN-V2-193,nesac.gov.in,10.230.244.1,0.701633592,0.237908624,0.895336609,New Town
IN-48,hathway.net,203.193.159.125,0.367521443,0.754506806,0.722574756,Dehradun
IN-V2-249,uidai.gov.in,103.176.234.97,2.834803934,2.986144956,3.427334841,Bangalore
IN-V2-134,iisc.ac.in,192.168.1.1,0.99736638,0.531555804,0.550931028,Bengaluru
IN-V2-164,uidai.gov.in,59.160.204.110,18.79199834,19.72322495,19.46477427,Bangalore
IN-V2-198,github.com,192.168.1.1,0.587231685,0.22,0.633622348,Bengaluru
IN-V2-229,hathway.net,192.168.7.1,0.232,0.735491106,0.419168651,Kolkata
IN-V2-249,paytm.in,192.168.1.1,1.924178783,1.948598321,1.034125023,Bengaluru
IN-V2-229,hathway.net,203.171.243.225,2.206298015,2.812196427,3.10692382,Kolkata
IN-39,uidai.gov.in,136.232.208.209,9.3351531,8.80004308,10.33468675,Chennai
IN-V2-198,iisc.ac.in,13.71.49.222,28.12021606,27.64799109,27.7509916,Pune
IN-V2-101,www.irctc.in,103.243.115.217,3.455945458,3.025109253,4.041371711,Ashti
IN-12,hathway.net,136.232.27.246,35.22411924,35.07345619,34.77889511,Navi Mumbai
IN-V2-07,hathway.net,192.168.37.21,3.896610552,4.153375068,4.185309777,Kolkata
IN-33,www.irctc.in,125.17.115.21,3.827943167,2.689164379,5.670469801,Delhi
IN-62,titan.co.in,162.158.226.93,31.18052286,25.46616969,36.81383278,Mumbai
IN-17,hathway.net,203.193.172.1,1.927673185,0.999565408,2.581040109,Patna
IN-48,hathway.net,115.110.210.38,10.78276214,10.84943903,10.50141381,Delhi
IN-2,hathway.net,10.21.248.1,6.977422017,4.974935654,8.286051594,Dumka
IN-12,hathway.net,116.119.72.56,4.488266416,3.385304654,4.794333672,Delhi
IN-31,jio.in,203.129.254.17,0.727275304,0.73734396,0.35391207,Coimbatore
IN-62,hathway.net,172.16.16.1,0.569524147,0.22,0.238,Bhopal
IN-V2-249,sbi.co.in,103.176.234.97,3.123064979,2.558002218,3.872257503,Bangalore
IN-V2-134,iisc.ac.in,192.168.1.1,0.855855392,0.654968232,0.734965681,Bengaluru
IN-28,metro.in,203.129.222.145,11.83966377,11.76999364,11.55523731,Chennai
IN-V2-139,google.com,216.239.48.64,36.49496238,36.62595476,37.39323057,Hubballi
IN-V2-249,airtel.in,103.176.234.97,3.329302945,2.018487921,3.510348653,Bangalore
IN-V2-208,google.com,142.250.62.66,1.63024898,2.175513043,1.872845868,Chennai
IN-V2-249,108.117.11.94,154.210.186.208,2.074020013,2.351271297,2.529139043,Delhi
IN-39,uidai.gov.in,136.232.208.209,9.304138229,8.445425156,10.61400628,Chennai
IN-V2-164,metro.in,103.121.26.101,0.442542556,0.22,0.364744153,Thiruvathapuram
IN-31,iisc.ac.in,192.168.0.2,1.508681832,0.236482569,0.514789943,Coimbatore
IN-19,www.irctc.in,125.20.143.98,34.17685417,34.16737925,34.69740305,Mumbai
IN-31,sbi.co.in,203.129.254.17,0.479916051,0.793696973,1.062151639,Coimbatore
IN-31,uidai.gov.in,121.241.155.113,1.523145837,0.908032864,2.004496998,Ahmedabad
IN-48,hathway.net,172.31.2.69,38.38097944,38.21059048,38.07950172,Navi Mumbai
IN-V2-30,hathway.net,136.232.27.246,26.66833238,26.02007031,27.32824207,Navi Mumbai
IN-V2-198,sbi.co.in,125.18.215.61,5.391710698,4.56628279,5.855470329,Bangalore
IN-V2-198,uidai.gov.in,192.168.1.1,0.232,0.625329133,0.724138362,Bengaluru
IN-V2-198,iisc.ac.in,192.168.1.1,1.120264161,0.41486621,0.253129732,Bengaluru
IN-V2-198,iisc.ac.in,104.44.20.52,33.3853104,27.67004582,38.39460069,Mumbai
IN-39,startupindia.gov.in,192.168.5.100,1.141851698,1.031082563,0.645131218,Puducherry
IN-V2-07,meghalaya.gov.in,115.244.136.22,27.81412033,28.08191014,28.82492384,Sonipat
IN-47,hathway.net,115.110.210.38,23.98192399,18.4532794,28.98890901,Delhi
IN-V2-51,hathway.net,136.232.27.246,34.28536423,33.54652164,33.44140836,Navi Mumbai
IN-V2-198,github.com,104.44.11.254,25.03161094,24.94169585,25.4199525,Bengaluru
IN-V2-51,hathway.net,136.232.27.246,33.71202625,33.4055611,33.14809062,Navi Mumbai
IN-V2-07,hathway.net,172.26.110.162,4.459367642,3.834214779,4.470614764,Kolkata
IN-31,iisc.ac.in,203.129.254.17,0.939684061,0.84149863,1.010096222,Coimbatore
